YEAR,MAKE,MODEL,SALE_PRICE,SALE_DATE,LISTING_TYPE
0000,PORSCHE,911 CARRERA RS OWNER’S MANUAL AND LITERATURE COLLECTION,6100.0,2023-11-05,SOLD 
1987,PORSCHE,MODIFIED  944S,12394.0,2023-11-05,SOLD 
2007,PORSCHE,911 CARRERA S COUPE 6-SPEED,57000.0,2023-11-05,BID 
1996,PORSCHE,911 CARRERA CABRIOLET,38333.0,2023-11-05,SOLD 
1968,PORSCHE,912 COUPE 5-SPEED,37800.0,2023-11-05,BID 
1985,PORSCHE,944 5-SPEED,11044.0,2023-11-05,SOLD 
2009,PORSCHE,911 TURBO COUPE 6-SPEED,90000.0,2023-11-05,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,42250.0,2023-11-05,SOLD 
1975,PORSCHE,2.1L-POWERED  914,14500.0,2023-11-05,BID 
2003,PORSCHE,911 CARRERA COUPE X51 6-SPEED,34996.0,2023-11-05,BID 
2019,PORSCHE,911 GT3 RS,222000.0,2023-11-05,SOLD 
1982,PORSCHE,EX–HOLBERT RACING  924 CARRERA GTR,89999.0,2023-11-05,BID 
1977,PORSCHE,911S COUPE 5-SPEED,40000.0,2023-11-04,BID 
2018,PORSCHE,911 TURBO S COUPE,158000.0,2023-11-04,SOLD 
2020,PORSCHE,718 SPYDER 6-SPEED,120750.0,2023-11-04,SOLD 
1974,PORSCHE,911 CARRERA RSR 3.0 OPERATING MANUAL,1025.0,2023-11-03,SOLD 
2017,PORSCHE,911 CARRERA COUPE 7-SPEED,77000.0,2023-11-03,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,81500.0,2023-11-03,SOLD 
2011,PORSCHE,911 CARRERA COUPE 6-SPEED,50000.0,2023-11-03,BID 
1988,PORSCHE,26-YEARS-OWNED  911 CARRERA CABRIOLET G50,41000.0,2023-11-03,SOLD 
2005,PORSCHE,911 CARRERA CABRIOLET,37750.0,2023-11-03,SOLD 
1989,PORSCHE,BACKDATED  911 CARRERA COUPE 3.6L G50,133000.0,2023-11-03,SOLD 
0000,PORSCHE,ROW 991 GT3 BUCKET SEATS,12501.0,2023-11-03,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,52000.0,2023-11-03,BID 
2009,PORSCHE,CAYENNE S,15250.0,2023-11-03,SOLD 
1975,PORSCHE,914 2.0,30495.0,2023-11-03,SOLD 
1965,PORSCHE,356C COUPE,95000.0,2023-11-03,BID 
2018,PORSCHE,911 GT3 6-SPEED,183500.0,2023-11-03,BID 
2017,PORSCHE,MACAN,23750.0,2023-11-03,SOLD 
1987,PORSCHE,911 TURBO COUPE,134000.0,2023-11-03,SOLD 
0000,PORSCHE,15×7″ AND 15×8″ FUCHS WHEELS FOR,1450.0,2023-11-03,SOLD 
1985,PORSCHE,911 CARRERA TARGA,45100.0,2023-11-03,BID 
1986,PORSCHE,911 CARRERA CABRIOLET,49999.0,2023-11-02,BID 
2020,PORSCHE,911 CARRERA S COUPE,114100.0,2023-11-02,SOLD 
1998,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,66000.0,2023-11-02,SOLD 
2009,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,63000.0,2023-11-02,SOLD 
1983,PORSCHE,911SC COUPE,65000.0,2023-11-02,SOLD 
1991,PORSCHE,911 CARRERA 2 COUPE 5-SPEED,105000.0,2023-11-02,SOLD 
2004,PORSCHE,ORIGINAL-OWNER  911 GT3,141000.0,2023-11-02,SOLD 
1987,PORSCHE,911 CARRERA CABRIOLET M491,81000.0,2023-11-02,SOLD 
2008,PORSCHE,CAYENNE TURBO,23250.0,2023-11-02,SOLD 
1973,PORSCHE,TURBOCHARGED SUBARU-POWERED  914,38750.0,2023-11-02,BID 
0000,PORSCHE,15×6″ FUCHS WHEELS FOR,1500.0,2023-11-02,SOLD 
1970,PORSCHE,911E TARGA,64000.0,2023-11-02,SOLD 
2018,PORSCHE,911 TURBO S CABRIOLET,160000.0,2023-11-02,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,55000.0,2023-11-02,SOLD 
2011,PORSCHE,911 GT3,278993.0,2023-11-02,SOLD 
2006,PORSCHE,CAYENNE TURBO S,15750.0,2023-11-01,SOLD 
2017,PORSCHE,718 CAYMAN S,55500.0,2023-11-01,SOLD 
1995,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,81993.0,2023-11-01,BID 
2001,PORSCHE,911 TURBO COUPE 6-SPEED,86000.0,2023-11-01,SOLD 
1994,PORSCHE,911 CARRERA 4 WIDEBODY,175000.0,2023-11-01,BID 
1996,PORSCHE,911 CARRERA 4S 6-SPEED,98000.0,2023-11-01,BID 
2019,PORSCHE,911 GT3 TOURING 6-SPEED,235000.0,2023-11-01,SOLD 
1985,PORSCHE,911 CARRERA COUPE,71911.0,2023-11-01,SOLD 
2016,PORSCHE,BOXSTER S,43460.0,2023-11-01,SOLD 
1973,PORSCHE,914,12555.0,2023-11-01,SOLD 
1981,PORSCHE,ROW  911SC CONVERTIBLE CONVERSION PROJECT,21231.0,2023-11-01,SOLD 
2011,PORSCHE,CAYENNE S HYBRID,19251.0,2023-11-01,SOLD 
2004,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,39500.0,2023-11-01,SOLD 
1989,PORSCHE,911 SPEEDSTER,200000.0,2023-11-01,BID 
0000,PORSCHE,RECARO SPORT SEATS FOR 911,7600.0,2023-10-31,SOLD 
1986,PORSCHE,911 CARRERA TARGA,53911.0,2023-10-31,SOLD 
2005,PORSCHE,911 CARRERA COUPE,23750.0,2023-10-31,BID 
1999,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,30750.0,2023-10-31,SOLD 
0000,PORSCHE,15×6″ AND 15×7″ PHONE DIAL WHEELS,501.0,2023-10-31,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,27500.0,2023-10-31,SOLD 
1986,PORSCHE,944 TURBO,15500.0,2023-10-31,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET 6-SPEED,86000.0,2023-10-31,SOLD 
2005,PORSCHE,911 TURBO S CABRIOLET 6-SPEED,65000.0,2023-10-31,SOLD 
2013,PORSCHE,CAYENNE DIESEL,21750.0,2023-10-31,SOLD 
1979,PORSCHE,911SC TARGA,66500.0,2023-10-31,SOLD 
2018,PORSCHE,911 GT3,166000.0,2023-10-31,SOLD 
0000,PORSCHE,911 TURBO-STYLE COIN-OPERATED CHILDREN’S RIDE,7000.0,2023-10-31,SOLD 
1994,PORSCHE,NON-SUNROOF  911 RS AMERICA,141000.0,2023-10-31,SOLD 
2022,PORSCHE,BOXSTER 25 YEARS 6-SPEED,97500.0,2023-10-30,BID 
1977,PORSCHE,911S TARGA 5-SPEED,42000.0,2023-10-30,SOLD 
2002,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,29500.0,2023-10-30,BID 
0000,PORSCHE,WHALE-TAIL SPOILER AND DECKLID FOR 930 TURBO,7000.0,2023-10-30,SOLD 
2014,PORSCHE,PANAMERA 4S EXECUTIVE,47000.0,2023-10-30,BID 
1998,PORSCHE,911 CARRERA S COUPE 6-SPEED,200000.0,2023-10-30,SOLD 
2019,PORSCHE,2,500-KILOMETER  911 SPEEDSTER,350000.0,2023-10-30,SOLD 
1979,PORSCHE,930 TURBO,110000.0,2023-10-30,SOLD 
2019,PORSCHE,911 GT3 RS WEISSACH,262000.0,2023-10-30,SOLD 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,18246.0,2023-10-30,SOLD 
2009,PORSCHE,911 CARRERA 4 COUPE,44000.0,2023-10-30,SOLD 
1977,PORSCHE,BACKDATED  911S COUPE 3.2L,90000.0,2023-10-30,BID 
1968,PORSCHE,911 ENGINE,10000.0,2023-10-30,BID 
0000,PORSCHE,18×8″ AND 18×10″ TECHNOLOGY HOLLOW-SPOKE WHEELS,2850.0,2023-10-30,SOLD 
1996,PORSCHE,911 TURBO,280000.0,2023-10-30,SOLD 
1995,PORSCHE,911 CARRERA COUPE 6-SPEED,76993.0,2023-10-30,SOLD 
1966,PORSCHE,911 COUPE,150000.0,2023-10-30,SOLD 
1990,PORSCHE,911 CARRERA 2 COUPE BY SINGER,955000.0,2023-10-30,BID 
1966,PORSCHE,912 COUPE 5-SPEED,55500.0,2023-10-29,SOLD 
1997,PORSCHE,911 CARRERA CABRIOLET,61933.0,2023-10-29,SOLD 
2014,PORSCHE,911 CARRERA S COUPE 7-SPEED,72000.0,2023-10-29,SOLD 
1984,PORSCHE,944 5-SPEED,10500.0,2023-10-29,BID 
2007,PORSCHE,911 CARRERA S COUPE 6-SPEED,44650.0,2023-10-29,BID 
2002,PORSCHE,911 CARRERA CABRIOLET,19000.0,2023-10-29,BID 
1999,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,43299.0,2023-10-29,BID 
2010,PORSCHE,911 TURBO COUPE 6-SPEED,145000.0,2023-10-29,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,55000.0,2023-10-29,BID 
2022,PORSCHE,911 TARGA 4 GTS,178000.0,2023-10-29,SOLD 
2007,PORSCHE,911 CARRERA 4S COUPE,32800.0,2023-10-28,SOLD 
2014,PORSCHE,CAYENNE PLATINUM EDITION,29569.0,2023-10-28,SOLD 
2003,PORSCHE,911 CARRERA COUPE 6-SPEED,23996.0,2023-10-28,SOLD 
1975,PORSCHE,914 2.0,18850.0,2023-10-28,SOLD 
0000,PORSCHE,ILLUMINATED SIGN,10750.0,2023-10-28,SOLD 
1976,PORSCHE,3.2L-POWERED  911S CABRIOLET CONVERSION,26000.0,2023-10-28,BID 
2015,PORSCHE,CAYMAN GTS,58000.0,2023-10-28,SOLD 
1983,PORSCHE,928S 5-SPEED,15250.0,2023-10-27,SOLD 
2006,PORSCHE,CAYENNE S TITANIUM EDITION,10000.0,2023-10-27,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,74000.0,2023-10-27,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,186000.0,2023-10-27,SOLD 
1976,PORSCHE,911S COUPE,37000.0,2023-10-27,BID 
2021,PORSCHE,718 SPYDER 6-SPEED,117000.0,2023-10-27,SOLD 
1999,PORSCHE,BOXSTER 5-SPEED,10600.0,2023-10-27,BID 
1994,PORSCHE,968 COUPE 6-SPEED,39000.0,2023-10-27,SOLD 
1965,PORSCHE,356C COUPE,88000.0,2023-10-27,BID 
2022,PORSCHE,911 TURBO S COUPE,237000.0,2023-10-26,SOLD 
2019,PORSCHE,911 GT2 RS WEISSACH,430000.0,2023-10-26,SOLD 
0000,PORSCHE,18×7.5″ AND 18×10″ SPORT DESIGN WHEELS BY BBS,2000.0,2023-10-26,SOLD 
1987,PORSCHE,944 TURBO,27000.0,2023-10-26,SOLD 
2011,PORSCHE,911 TURBO S COUPE,80000.0,2023-10-26,SOLD 
1985,PORSCHE,911 CARRERA CABRIOLET,32750.0,2023-10-26,BID 
1971,PORSCHE,3.2L-POWERED  911E TARGA 5-SPEED,85000.0,2023-10-26,SOLD 
1998,PORSCHE,MOROCCO RED METALLIC  911 CARRERA CABRIOLET 6-SPEED,72000.0,2023-10-26,BID 
2004,PORSCHE,911 GT3,145000.0,2023-10-26,SOLD 
1990,PORSCHE,911 CARRERA 2 COUPE 5-SPEED,88000.0,2023-10-26,SOLD 
0000,PORSCHE,COLLECTION OF 911 PARTS,106912.0,2023-10-26,SOLD 
1992,PORSCHE,911 CARRERA RS,170000.0,2023-10-26,BID 
1992,PORSCHE,911 TURBO,239000.0,2023-10-26,SOLD 
2023,PORSCHE,911 DAKAR,355000.0,2023-10-25,BID 
1988,PORSCHE,911 CARRERA COUPE COMMEMORATIVE EDITION,79500.0,2023-10-25,SOLD 
2006,PORSCHE,CAYENNE TURBO S,23250.0,2023-10-25,SOLD 
1974,PORSCHE,V8-POWERED  914 6-SPEED,56501.0,2023-10-25,BID 
2013,PORSCHE,BOXSTER 6-SPEED,33250.0,2023-10-25,SOLD 
1997,PORSCHE,911 CARRERA 4S 6-SPEED,88500.0,2023-10-25,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA,33500.0,2023-10-25,BID 
2005,PORSCHE,BOXSTER 5-SPEED,19550.0,2023-10-25,SOLD 
1983,PORSCHE,911SC CABRIOLET,52000.0,2023-10-25,BID 
2006,PORSCHE,68K-KILOMETER  911 CARRERA S CABRIOLET 6-SPEED,33000.0,2023-10-25,BID 
2021,PORSCHE,911 CARRERA COUPE,100000.0,2023-10-25,SOLD 
1989,PORSCHE,911 SPEEDSTER,130000.0,2023-10-25,BID 
1960,,PORSCHE-DIESEL SUPER L 318 TRACTOR,53000.0,2023-10-25,SOLD 
2016,PORSCHE,911 GT3 RS,208000.0,2023-10-25,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,93000.0,2023-10-24,SOLD 
1986,PORSCHE,911 TURBO COUPE,127000.0,2023-10-24,SOLD 
1987,PORSCHE,944 TURBO,28750.0,2023-10-24,SOLD 
1971,PORSCHE,911T TARGA,75500.0,2023-10-24,SOLD 
2019,PORSCHE,911 TURBO S COUPE,157900.0,2023-10-24,SOLD 
2008,PORSCHE,CAYENNE GTS,20000.0,2023-10-24,SOLD 
2004,PORSCHE,911 TURBO CABRIOLET 6-SPEED,48750.0,2023-10-24,BID 
2023,PORSCHE,911 GT3 RS WEISSACH,447500.0,2023-10-24,SOLD 
2000,PORSCHE,BOXSTER S 6-SPEED,14736.0,2023-10-24,SOLD 
1995,PORSCHE,69K-KILOMETER  911 CARRERA COUPE 6-SPEED,71000.0,2023-10-24,BID 
1982,PORSCHE,911SC COUPE,60000.0,2023-10-24,SOLD 
1973,PORSCHE,3.6L-POWERED  914 RACE CAR,30500.0,2023-10-24,SOLD 
2013,PORSCHE,911 CARRERA CABRIOLET 7-SPEED,71000.0,2023-10-24,SOLD 
2013,PORSCHE,CAYENNE DIESEL,16000.0,2023-10-24,SOLD 
1992,PORSCHE,911 CARRERA 2 COUPE 5-SPEED,94500.0,2023-10-24,SOLD 
2012,PORSCHE,BOXSTER S 6-SPEED,28000.0,2023-10-24,BID 
1971,PORSCHE,914,15750.0,2023-10-24,SOLD 
2015,PORSCHE,GEMBALLA-MODIFIED  911 TURBO S COUPE,198000.0,2023-10-23,SOLD 
1976,PORSCHE,911S TARGA 5-SPEED,48500.0,2023-10-23,BID 
2003,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,33251.0,2023-10-23,BID 
2006,PORSCHE,911 CARRERA 4 CABRIOLET,28000.0,2023-10-23,BID 
0000,PORSCHE,19×8.5″ AND 19×11″ CENTER-LOCK WHEELS FOR 997,2700.0,2023-10-23,SOLD 
1992,PORSCHE,ORIGINAL-OWNER  911 CARRERA 4 TARGA 5-SPEED,92000.0,2023-10-23,SOLD 
1989,PORSCHE,911 TURBO CABRIOLET 5-SPEED,125000.0,2023-10-23,BID 
2006,PORSCHE,CAYMAN S,33250.0,2023-10-23,SOLD 
1964,PORSCHE,356SC SUNROOF COUPE,121000.0,2023-10-23,SOLD 
2014,PORSCHE,CAYENNE DIESEL,35750.0,2023-10-23,SOLD 
2008,PORSCHE,BOXSTER S LIMITED EDITION 6-SPEED,33000.0,2023-10-23,SOLD 
0000,CLASSIC,19×8.5″ AND 19×11.5″ SPORT WHEELS FOR WIDE-BODY PORSCHE,6150.0,2023-10-23,SOLD 
0000,PORSCHE,356 HARDTOP BY REUTTER AND SIGLA WINDSHIELD,2356.0,2023-10-23,SOLD 
2019,PORSCHE,911 SPEEDSTER,395000.0,2023-10-23,SOLD 
1967,PORSCHE,3.2-POWERED  912 COUPE 5-SPEED,85912.0,2023-10-23,BID 
0000,PORSCHE,ONE-OWNER 356 SPEEDSTER REPLICA BY JPS MOTORSPORTS,45250.0,2023-10-23,SOLD 
1977,PORSCHE,ROW  930 TURBO,191000.0,2023-10-23,BID 
1969,PORSCHE,32-YEARS-OWNED  911T COUPE,51500.0,2023-10-22,BID 
1997,PORSCHE,911 CARRERA COUPE 6-SPEED,89000.0,2023-10-22,SOLD 
1984,PORSCHE,944 5-SPEED,12750.0,2023-10-22,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,34250.0,2023-10-22,SOLD 
2007,PORSCHE,911 TURBO COUPE,69411.0,2023-10-22,SOLD 
2003,PORSCHE,911 CARRERA CABRIOLET,32000.0,2023-10-22,BID 
1967,PORSCHE,MODIFIED  912 COUPE 4-SPEED,42912.0,2023-10-22,BID 
2006,PORSCHE,CAYMAN S 6-SPEED,26250.0,2023-10-22,SOLD 
1986,PORSCHE,BACKDATED  911 CARRERA COUPE 3.6L 5-SPEED,137000.0,2023-10-22,BID 
1976,PORSCHE,914 2.0,23500.0,2023-10-21,BID 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,71500.0,2023-10-21,SOLD 
0000,PORSCHE,15×5.5″ KPZ STEEL WHEELS FOR,852.0,2023-10-21,SOLD 
1999,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,19000.0,2023-10-21,SOLD 
2019,PORSCHE,911 GT3 RS WEISSACH,221000.0,2023-10-21,BID 
2002,PORSCHE,911 CARRERA COUPE 6-SPEED,30500.0,2023-10-21,SOLD 
1997,PORSCHE,911 CARRERA S COUPE 6-SPEED,152000.0,2023-10-21,SOLD 
2001,PORSCHE,911 CARRERA COUPE,28500.0,2023-10-21,BID 
2004,PORSCHE,CAYENNE TURBO,18250.0,2023-10-21,SOLD 
2010,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,72500.0,2023-10-21,SOLD 
2011,PORSCHE,911 GT3 RS,291000.0,2023-10-21,SOLD 
1962,PORSCHE,356B 1600S TWIN GRILLE CABRIOLET,113000.0,2023-10-21,SOLD 
2012,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,47750.0,2023-10-20,SOLD 
2004,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,48750.0,2023-10-20,SOLD 
2022,PORSCHE,911 GT3 TOURING,292000.0,2023-10-20,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,54500.0,2023-10-20,BID 
1961,STANDARD,PORSCHE-DIESEL 238 STAR TRACTOR,35500.0,2023-10-20,SOLD 
1985,PORSCHE,928S 5-SPEED,31500.0,2023-10-20,SOLD 
0000,PORSCHE,MECHANICAL FUEL INJECTION SYSTEM FOR 911T,3350.0,2023-10-20,SOLD 
2006,PORSCHE,BOXSTER,22000.0,2023-10-20,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,200991.0,2023-10-20,SOLD 
2006,PORSCHE,CAYENNE S TITANIUM EDITION,14250.0,2023-10-20,SOLD 
0000,PORSCHE,WHALE-TAIL SPOILER FOR 911,1200.0,2023-10-20,SOLD 
1994,PORSCHE,968 COUPE 6-SPEED RACE CAR,13500.0,2023-10-20,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET,44247.0,2023-10-20,BID 
1977,PORSCHE,911S COUPE 5-SPEED,52000.0,2023-10-20,BID 
2022,PORSCHE,911 TARGA EDITION 50 YEARS DESIGN 7-SPEED,226000.0,2023-10-20,SOLD 
2022,PORSCHE,718 SPYDER 6-SPEED,114000.0,2023-10-20,BID 
1964,PORSCHE,356C COUPE,94500.0,2023-10-20,SOLD 
2022,PORSCHE,911 TURBO S COUPE,226000.0,2023-10-19,SOLD 
0000,PORSCHE,18×8″ AND 18×11″ TECHNOLOGY HOLLOW-SPOKE WHEELS,1860.0,2023-10-19,SOLD 
2015,PORSCHE,911 CARRERA 4S CABRIOLET,65500.0,2023-10-19,SOLD 
2010,PORSCHE,911 CARRERA COUPE 6-SPEED,68500.0,2023-10-19,SOLD 
1996,PORSCHE,23-YEARS-OWNED  911 CARRERA CABRIOLET 6-SPEED,53500.0,2023-10-19,BID 
2005,PORSCHE,911 TURBO 6-SPEED,69996.0,2023-10-19,SOLD 
2006,PORSCHE,BOXSTER S 6-SPEED,29000.0,2023-10-19,SOLD 
1999,PORSCHE,BOXSTER 5-SPEED,13250.0,2023-10-19,SOLD 
2000,PORSCHE,BOXSTER S 6-SPEED,31000.0,2023-10-19,SOLD 
2023,PORSCHE,GULF ORANGE  718 CAYMAN GT4 RS WEISSACH,247000.0,2023-10-19,SOLD 
2021,PORSCHE,911 CARRERA S CABRIOLET,134000.0,2023-10-19,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET 6-SPEED,89000.0,2023-10-19,SOLD 
0000,PORSCHE,911 TOOL KIT & COMPRESSOR,450.0,2023-10-19,SOLD 
2019,PORSCHE,911 CARRERA COUPE 7-SPEED,82889.0,2023-10-19,SOLD 
1973,EURO, PORSCHE 911S COUPE,211000.0,2023-10-19,SOLD 
1990,PORSCHE,ROW  911 CARRERA 2 COUPE 5-SPEED,111000.0,2023-10-19,SOLD 
1978,PORSCHE,39-YEARS-OWNED ROW  911SC COUPE,57356.0,2023-10-18,SOLD 
2004,PORSCHE,BOXSTER S RACE CAR,23500.0,2023-10-18,SOLD 
1973,PORSCHE,V8-POWERED  914 CABRIOLET CONVERSION 5-SPEED,14164.0,2023-10-18,SOLD 
1977,PORSCHE,924 MARTINI CHAMPIONSHIP EDITION 4-SPEED,3400.0,2023-10-18,SOLD 
2009,PORSCHE,CAYENNE TURBO S,31500.0,2023-10-18,BID 
2023,PORSCHE,911 TARGA 4 GTS,208000.0,2023-10-18,SOLD 
1987,PORSCHE,911 CARRERA CABRIOLET G50,51500.0,2023-10-18,BID 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,31500.0,2023-10-18,SOLD 
1997,PORSCHE,911 CARRERA 4S 6-SPEED,134993.0,2023-10-18,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,44750.0,2023-10-18,BID 
1967,PORSCHE,V8-POWERED  912 COUPE,None,None,None
2003,PORSCHE,911 TURBO COUPE 6-SPEED,82000.0,2023-10-18,SOLD 
1988,PORSCHE,BACKDATED  911 CARRERA TARGA G50,65500.0,2023-10-17,SOLD 
1988,PORSCHE,944 TURBO,25000.0,2023-10-17,SOLD 
2000,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,25750.0,2023-10-17,SOLD 
0000,PORSCHE,18×8″ AND 18×10″ TECHNOLOGY HOLLOW-SPOKE WHEELS,3500.0,2023-10-17,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,98500.0,2023-10-17,SOLD 
2016,PORSCHE,CAYMAN GT4 6-SPEED,105000.0,2023-10-17,SOLD 
1988,PORSCHE,911 TURBO COUPE,181000.0,2023-10-17,SOLD 
2018,PORSCHE,911 TURBO S COUPE,137000.0,2023-10-17,BID 
2008,PORSCHE,911 CARRERA S COUPE 6-SPEED,88000.0,2023-10-17,SOLD 
1973,PORSCHE,ONE-OWNER  911T TARGA,95000.0,2023-10-17,SOLD 
2009,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,60500.0,2023-10-17,SOLD 
2009,PORSCHE,CAYENNE GTS,24000.0,2023-10-17,SOLD 
1997,PORSCHE,911 TURBO,303000.0,2023-10-17,SOLD 
1990,PORSCHE,944 S2 5-SPEED,14250.0,2023-10-17,SOLD 
2010,PORSCHE,911 CARRERA S COUPE 6-SPEED,86000.0,2023-10-17,SOLD 
2020,PORSCHE,911 CARRERA 4S COUPE 7-SPEED,135000.0,2023-10-17,SOLD 
1974,PORSCHE,911 TARGA 5-SPEED,39250.0,2023-10-16,SOLD 
2005,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,41250.0,2023-10-16,SOLD 
2014,PORSCHE,24K-KILOMETER  911 50TH ANNIVERSARY EDITION 7-SPEED,93000.0,2023-10-16,BID 
2005,PORSCHE,911 TURBO S CABRIOLET 6-SPEED,65000.0,2023-10-16,SOLD 
2002,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,40250.0,2023-10-16,SOLD 
1966,PORSCHE,911 COUPE PROJECT,33911.0,2023-10-16,SOLD 
2018,PORSCHE,OSLO BLUE  911 GT3 6-SPEED,220000.0,2023-10-16,SOLD 
2012,PORSCHE,911 TURBO COUPE,89000.0,2023-10-16,BID 
2012,PORSCHE,911 CARRERA S COUPE,59000.0,2023-10-16,SOLD 
2008,PORSCHE,BOXSTER S 6-SPEED,21250.0,2023-10-16,SOLD 
2000,PORSCHE,BOXSTER S 6-SPEED,18000.0,2023-10-16,SOLD 
2009,PORSCHE,CAYMAN S 6-SPEED,46000.0,2023-10-16,SOLD 
2011,PORSCHE,911 CARRERA 4S CABRIOLET,76000.0,2023-10-15,SOLD 
1984,PORSCHE,911 CARRERA COUPE,82500.0,2023-10-15,SOLD 
1995,PORSCHE,ROW  911 CARRERA COUPE 6-SPEED,86000.0,2023-10-15,SOLD 
0000,PORSCHE,15×6″ FUCHS WHEELS FOR 911,3500.0,2023-10-15,SOLD 
2008,PORSCHE,911 CARRERA CABRIOLET,31500.0,2023-10-15,SOLD 
1985,PORSCHE,ONE-OWNER .5 944 5-SPEED,26944.0,2023-10-15,SOLD 
2015,PORSCHE,MACAN TURBO,32996.0,2023-10-15,SOLD 
2019,PORSCHE,911 GT3 CUP,202000.0,2023-10-15,SOLD 
1989,PORSCHE,928 S4,21500.0,2023-10-15,SOLD 
0000,PORSCHE,356 PRE-A PARTS COLLECTION,45000.0,2023-10-15,SOLD 
2006,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,54000.0,2023-10-15,SOLD 
1968,PORSCHE,912 COUPE,52000.0,2023-10-15,SOLD 
2006,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,40000.0,2023-10-15,SOLD 
1972,PORSCHE,911S TARGA PROJECT,13611.0,2023-10-15,SOLD 
2002,PORSCHE,911 GT2,195000.0,2023-10-15,SOLD 
2002,PORSCHE,BOXSTER S 6-SPEED,15890.0,2023-10-14,SOLD 
1975,PORSCHE,914 2.0,11800.0,2023-10-14,SOLD 
1997,PORSCHE,911 CARRERA TARGA,47204.0,2023-10-14,BID 
1983,PORSCHE,ROW  911 TURBO,96000.0,2023-10-14,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,30000.0,2023-10-14,SOLD 
0000,PORSCHE,SOLEX 40 PI CARBURETORS, FUEL PUMP, & AIRBOX FOR 911,10000.0,2023-10-14,SOLD 
2008,PORSCHE,22K-KILOMETER  CAYMAN S DESIGN EDITION 1 6-SPEED,27750.0,2023-10-14,BID 
1988,PORSCHE,944S,12244.0,2023-10-14,SOLD 
2000,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,25000.0,2023-10-14,SOLD 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,59993.0,2023-10-14,BID 
1998,PORSCHE,BOXSTER,10000.0,2023-10-14,BID 
2014,PORSCHE,911 CARRERA COUPE,52500.0,2023-10-14,SOLD 
2022,PORSCHE,911 CARRERA GTS,169000.0,2023-10-14,SOLD 
2019,PORSCHE,911 GT3 RS WEISSACH,253500.0,2023-10-14,SOLD 
2022,PORSCHE,911 CARRERA COUPE,None,None,None
2013,PORSCHE,911 CARRERA 4S CABRIOLET 7-SPEED,69500.0,2023-10-14,SOLD 
1985,PORSCHE,21-YEARS-OWNED  911 CARRERA TARGA,51500.0,2023-10-13,SOLD 
1999,PORSCHE,BOXSTER 5-SPEED,10350.0,2023-10-13,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,81000.0,2023-10-13,SOLD 
1979,PORSCHE,928 5-SPEED,16500.0,2023-10-13,SOLD 
1959,,PORSCHE-DIESEL MASTER 408 TRACTOR,57500.0,2023-10-13,SOLD 
